precinct,year,race,party,candidate,votes
Springettsbury Township 8,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,1006
Springfield Township,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,1454
Spring Garden Township 1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,490
Spring Garden Township 2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,555
Spring Garden Township 3,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,920
Spring Garden Township 4,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,1345
Spring Garden Township 5,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,786
Warrington Township,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,726
Washington Township,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,323
West Manchester Township 1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,668
West Manchester Township 2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,1293
West Manchester Township 3,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,819
West Manchester Township 4,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,372
West Manchester Township 5,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,1248
West Manheim Township 1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,754
West Manheim Township 2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,681
West Manheim Township 3,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,460
Windsor Township 1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,1303
Windsor Township 2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,514
Windsor Township 3,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,832
Windsor Township 4,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,1033
York Township 1-1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,549
York Township 1-2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,372
York Township 1-3,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,855
York Township 2-1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,455
York Township 2-2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,285
York Township 2-3,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,612
York Township 3-1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,502
York Township 3-2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,416
York Township 3-3,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,375
York Township 4-1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,465
York Township 4-2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,524
York Township 4-3,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,597
York Township 5-1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,561
York Township 5-2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,374
York Township 5-3,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,787
Cross Roads Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,43
Dallastown Borough 1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,301
Dallastown Borough 2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,399
Delta Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,69
Dillsburg Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,503
Dover Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,298
East Prospect Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,154
Fawn Grove Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,73
Felton Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,54
Franklintown Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,110
Glen Rock Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,402
Goldsboro Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,163
Hallam Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,540
Hanover Borough 1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,745
Hanover Borough 2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,797
Hanover Borough 3,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,468
Hanover Borough 4,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,480
Hanover Borough 5,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,441
Jacobus Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,378
Jefferson Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,103
Lewisberry Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,57
Loganville Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,313
Manchester Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,495
Mount Wolf Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,308
New Freedom Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,1248
New Salem Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,168
North York Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,452
Railroad Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,36
Red Lion Borough 1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,253
Red Lion Borough 2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,394
Red Lion Borough 3,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,402
Seven Valleys Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,81
Shrewsbury Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,834
Spring Grove Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,400
Stewartstown Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,456
Wellsville Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,38
West York Borough 1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,342
West York Borough 2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,526
Windsor Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,188
Winterstown Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,76
Wrightsville Borough 1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,106
Wrightsville Borough 2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,111
Wrightsville Borough 3,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,156
Yoe Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,157
Yorkana Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,43
York Haven Borough,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,74
York City 1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,328
York City 5,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,732
York City 6,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,446
York City 7,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,380
York City 8,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,702
York City 9-1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,468
York City 9-2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,315
York City 11,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,730
York City 12-1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,607
York City 12-2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,350
York City 12-3,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,344
York City 12-4,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,532
York City 13,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,366
York City 14-1,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,401
York City 14-2,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,499
York City 14-3,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,593
York City 15,2024,Presidential Electors 4 Year Term,DEM,Kamala D. Harris,650
Carroll Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2853
Chanceford Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1261
Chanceford Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,490
Chanceford Township 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,837
Codorus Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,580
Codorus Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,667
Codorus Township 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,533
Conewago Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2009
Conewago Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1078
Dover Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2535
Dover Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2708
Dover Township 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1726
Dover Township 4,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1621
East Hopewell Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1234
East Manchester Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2848
Fairview Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1062
Fairview Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1650
Fairview Township 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2604
Fairview Township 4,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1511
Fawn Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1565
Franklin Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2075
Heidelberg Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1376
Hellam Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1139
Hellam Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1320
Hopewell Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2706
Jackson Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1713
Jackson Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1710
Lower Chanceford Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,455
Lower Chanceford Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,733
Lower Windsor Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,508
Lower Windsor Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1141
Lower Windsor Township 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1732
Manchester Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,596
Manchester Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,901
Manchester Township 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1271
Manchester Township 4,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,800
Manchester Township 5,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1215
Manchester Township 6,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1255
Manchester Township 7,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,679
Manheim Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1686
Monaghan Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1247
Newberry Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2860
Newberry Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1434
Newberry Township 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1724
North Codorus Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2444
North Codorus Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1502
North Hopewell Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1317
Paradise Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1817
Peach Bottom Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2253
Penn Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1389
Penn Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1827
Penn Township 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,974
Penn Township 4,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2181
Shrewsbury Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1198
Shrewsbury Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1732
Springettsbury Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,357
Springettsbury Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1522
Springettsbury Township 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1475
Springettsbury Township 4,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1103
Springettsbury Township 5,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,518
Springettsbury Township 6,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,572
Springettsbury Township 7,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,756
Springettsbury Township 8,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1261
Springfield Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2236
Spring Garden Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,470
Spring Garden Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,417
Spring Garden Township 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,645
Spring Garden Township 4,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1085
Spring Garden Township 5,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,665
Warrington Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2113
Washington Township,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1181
West Manchester Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,887
West Manchester Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1915
West Manchester Township 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1396
West Manchester Township 4,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,736
West Manchester Township 5,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1522
West Manheim Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1278
West Manheim Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1291
West Manheim Township 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1294
Windsor Township 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,2087
Windsor Township 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1486
Windsor Township 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1608
Windsor Township 4,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1929
York Township 1-1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,702
York Township 1-2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,382
York Township 1-3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1047
York Township 2-1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,697
York Township 2-2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,625
York Township 2-3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,923
York Township 3-1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,550
York Township 3-2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,607
York Township 3-3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,575
York Township 4-1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,400
York Township 4-2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,505
York Township 4-3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,698
York Township 5-1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,615
York Township 5-2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,519
York Township 5-3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1103
Cross Roads Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,237
Dallastown Borough 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,535
Dallastown Borough 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,668
Delta Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,258
Dillsburg Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,940
Dover Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,676
East Prospect Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,376
Fawn Grove Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,218
Felton Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,216
Franklintown Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,201
Glen Rock Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,724
Goldsboro Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,378
Hallam Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,834
Hanover Borough 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1092
Hanover Borough 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1385
Hanover Borough 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,852
Hanover Borough 4,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,740
Hanover Borough 5,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,767
Jacobus Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,708
Jefferson Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,274
Lewisberry Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,135
Loganville Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,482
Manchester Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,821
Mount Wolf Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,504
New Freedom Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1918
New Salem Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,304
North York Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,350
Railroad Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,73
Red Lion Borough 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,473
Red Lion Borough 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,670
Red Lion Borough 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,779
Seven Valleys Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,183
Shrewsbury Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,1502
Spring Grove Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,795
Stewartstown Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,848
Wellsville Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,115
West York Borough 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,346
West York Borough 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,479
Windsor Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,380
Winterstown Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,266
Wrightsville Borough 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,234
Wrightsville Borough 2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,231
Wrightsville Borough 3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,296
Yoe Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,256
Yorkana Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,94
York Haven Borough,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,210
York City 1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,142
York City 5,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,274
York City 6,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,143
York City 7,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,150
York City 8,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,195
York City 9-1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,198
York City 9-2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,134
York City 11,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,376
York City 12-1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,246
York City 12-2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,188
York City 12-3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,221
York City 12-4,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,315
York City 13,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,156
York City 14-1,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,237
York City 14-2,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,315
York City 14-3,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,465
York City 15,2024,Presidential Electors 4 Year Term,REP,Donald J. Trump,271
Carroll Township,2024,Presidential Electors 4 Year Term,LIB,Chase Oliver,32
Chanceford Township 1,2024,Presidential Electors 4 Year Term,LIB,Chase Oliver,10
Chanceford Township 2,2024,Presidential Electors 4 Year Term,LIB,Chase Oliver,1
Chanceford Township 3,2024,Presidential Electors 4 Year Term,LIB,Chase Oliver,5
Codorus Township 1,2024,Presidential Electors 4 Year Term,LIB,Chase Oliver,4
Codorus Township 2,2024,Presidential Electors 4 Year Term,LIB,Chase Oliver,8
Codorus Township 3,2024,Presidential Electors 4 Year Term,LIB,Chase Oliver,4
Conewago Township 1,2024,Presidential Electors 4 Year Term,LIB,Chase Oliver,8
Conewago Township 2,2024,Presidential Electors 4 Year Term,LIB,Chase Oliver,5
