precinct,year,race,party,candidate,votes
BEALE TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,1
BEALE TOWNSHIP,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
BEALE TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 13TH CONGRESSIONAL DISTRICT,DEM,BETH FARNHAM,69
BEALE TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 13TH CONGRESSIONAL DISTRICT,REP,JOHN JOYCE,343
BEALE TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 13TH CONGRESSIONAL DISTRICT,Write-In,scattered,1
BEALE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,REP,PERRY A. STAMBAUGH,371
BEALE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,scattered,3
BEALE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Martin Swartz,1
BEALE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Jonathan Hershey,1
BEALE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,John Hershey,2
DELAWARE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS and WALZ,143
DELAWARE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,TRUMP and VANCE,673
DELAWARE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER and TER MAAT,3
DELAWARE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,GRN,STEIN and WARE,3
DELAWARE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,Write-In,Nikki Haley,1
DELAWARE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,Write-In,scattered,1
DELAWARE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,Write-In,Peter Sonski,1
DELAWARE TOWNSHIP,2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",149
DELAWARE TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,647
DELAWARE TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,16
DELAWARE TOWNSHIP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
DELAWARE TOWNSHIP,2024,UNITED STATES SENATOR,CST,MARTY SELKER,5
DELAWARE TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,131
DELAWARE TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,657
DELAWARE TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,11
DELAWARE TOWNSHIP,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,4
DELAWARE TOWNSHIP,2024,ATTORNEY GENERAL,CST,JUSTIN L. MAGILL,10
DELAWARE TOWNSHIP,2024,ATTORNEY GENERAL,FWD,ERIC L. SETTLE,0
DELAWARE TOWNSHIP,2024,ATTORNEY GENERAL,Write-In,scattered,1
DELAWARE TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,121
DELAWARE TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,651
DELAWARE TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,22
DELAWARE TOWNSHIP,2024,AUDITOR GENERAL,ASP,ERIC K. ANTON,2
DELAWARE TOWNSHIP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,7
DELAWARE TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,103
DELAWARE TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,680
DELAWARE TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,7
DELAWARE TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,5
DELAWARE TOWNSHIP,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
DELAWARE TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 13TH CONGRESSIONAL DISTRICT,DEM,BETH FARNHAM,133
DELAWARE TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 13TH CONGRESSIONAL DISTRICT,REP,JOHN JOYCE,673
DELAWARE TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 13TH CONGRESSIONAL DISTRICT,Write-In,Janelle Stelson,2
DELAWARE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,REP,PERRY A. STAMBAUGH,723
DELAWARE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,John Hershey,5
DELAWARE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,scattered,3
DELAWARE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Brian Leach,1
DELAWARE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Ken Mummah,1
DELAWARE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Brandon Benner,2
DELAWARE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Ava Rose Lauver,1
DELAWARE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Verne House,1
DELAWARE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Levon Putt,1
DELAWARE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Jessica Putt,1
FAYETTE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS and WALZ,285
FAYETTE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,TRUMP and VANCE,1529
FAYETTE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER and TER MAAT,8
FAYETTE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,GRN,STEIN and WARE,2
FAYETTE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,Write-In,Nikki Haley,1
FAYETTE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,Write-In,scattered,4
FAYETTE TOWNSHIP,2024,PRESIDENTIAL ELECTORS,Write-In,RFK Jr,1
FAYETTE TOWNSHIP,2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",314
FAYETTE TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,1474
FAYETTE TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,22
FAYETTE TOWNSHIP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
FAYETTE TOWNSHIP,2024,UNITED STATES SENATOR,CST,MARTY SELKER,7
FAYETTE TOWNSHIP,2024,UNITED STATES SENATOR,Write-In,scattered,1
FAYETTE TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,285
FAYETTE TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,1473
FAYETTE TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,19
FAYETTE TOWNSHIP,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,7
FAYETTE TOWNSHIP,2024,ATTORNEY GENERAL,CST,JUSTIN L. MAGILL,17
FAYETTE TOWNSHIP,2024,ATTORNEY GENERAL,FWD,ERIC L. SETTLE,2
FAYETTE TOWNSHIP,2024,ATTORNEY GENERAL,Write-In,scattered,1
FAYETTE TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,241
FAYETTE TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,1490
FAYETTE TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,33
FAYETTE TOWNSHIP,2024,AUDITOR GENERAL,ASP,ERIC K. ANTON,5
FAYETTE TOWNSHIP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,20
FAYETTE TOWNSHIP,2024,AUDITOR GENERAL,Write-In,scattered,2
FAYETTE TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,223
FAYETTE TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,1530
FAYETTE TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,14
FAYETTE TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,12
FAYETTE TOWNSHIP,2024,STATE TREASURER,FWD,CHRIS FOSTER,5
FAYETTE TOWNSHIP,2024,STATE TREASURER,,Write-In Totals,3
FAYETTE TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 13TH CONGRESSIONAL DISTRICT,DEM,BETH FARNHAM,270
FAYETTE TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 13TH CONGRESSIONAL DISTRICT,REP,JOHN JOYCE,1528
FAYETTE TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 13TH CONGRESSIONAL DISTRICT,,Write-In Totals,4
FAYETTE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH LEGISLATIVE DISTRICT,DEM,NICK JACOBSON,258
FAYETTE TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH LEGISLATIVE DISTRICT,REP,DAVID H. ROWE,1547
FERMANAGH TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS and WALZ,352
FERMANAGH TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,TRUMP and VANCE,1170
FERMANAGH TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER and TER MAAT,10
FERMANAGH TOWNSHIP,2024,PRESIDENTIAL ELECTORS,GRN,STEIN and WARE,3
FERMANAGH TOWNSHIP,2024,PRESIDENTIAL ELECTORS,,Write-In Totals,5
FERMANAGH TOWNSHIP,2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",363
FERMANAGH TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,1124
FERMANAGH TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,29
FERMANAGH TOWNSHIP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,7
FERMANAGH TOWNSHIP,2024,UNITED STATES SENATOR,CST,MARTY SELKER,6
FERMANAGH TOWNSHIP,2024,UNITED STATES SENATOR,,Write-In Totals,4
FERMANAGH TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,326
FERMANAGH TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,1151
FERMANAGH TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,28
FERMANAGH TOWNSHIP,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,7
FERMANAGH TOWNSHIP,2024,ATTORNEY GENERAL,CST,JUSTIN L. MAGILL,5
FERMANAGH TOWNSHIP,2024,ATTORNEY GENERAL,FWD,ERIC L. SETTLE,6
FERMANAGH TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,281
FERMANAGH TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,1187
FERMANAGH TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,24
FERMANAGH TOWNSHIP,2024,AUDITOR GENERAL,ASP,ERIC K. ANTON,5
FERMANAGH TOWNSHIP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,12
FERMANAGH TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,268
FERMANAGH TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,1210
FERMANAGH TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,19
FERMANAGH TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,9
FERMANAGH TOWNSHIP,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 13TH CONGRESSIONAL DISTRICT,DEM,BETH FARNHAM,315
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 13TH CONGRESSIONAL DISTRICT,REP,JOHN JOYCE,1199
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,REP,PERRY A. STAMBAUGH,1313
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Josh Guillory,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Kim Hart,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Kevin Cunningham,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Anne Supplee,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Nick Jacobson,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Don Zagurskie,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Garry L Price,2
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Hannah Smith Brubaker,5
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Andrew Winder,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,scattered,16
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Jonathan Hershey,3
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Smitty Werbenyagermanjensen,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,John Hershey,8
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Celeste Mitten,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Season Hain-Dulack,2
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Angela F Brubaker,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Thomas Wolf,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Tom Wolf,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Brant M Guilfoyle,2
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Solomon Jude Baker,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Meecee Baker,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Wyatt Guillory,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Logan S Dodson,0
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Stormy Daniels,0
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,David Duney,1
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Ted Yoder,0
FERMANAGH TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,David Musgrove,0
GREENWOOD TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS and WALZ,43
GREENWOOD TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,TRUMP and VANCE,261
GREENWOOD TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER and TER MAAT,2
GREENWOOD TOWNSHIP,2024,PRESIDENTIAL ELECTORS,GRN,STEIN and WARE,0
GREENWOOD TOWNSHIP,2024,PRESIDENTIAL ELECTORS,Write-In,scattered,1
GREENWOOD TOWNSHIP,2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",43
GREENWOOD TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,257
GREENWOOD TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,7
GREENWOOD TOWNSHIP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
GREENWOOD TOWNSHIP,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
GREENWOOD TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,43
GREENWOOD TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,254
GREENWOOD TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,5
GREENWOOD TOWNSHIP,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,1
GREENWOOD TOWNSHIP,2024,ATTORNEY GENERAL,CST,JUSTIN L. MAGILL,2
GREENWOOD TOWNSHIP,2024,ATTORNEY GENERAL,FWD,ERIC L. SETTLE,0
GREENWOOD TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,34
GREENWOOD TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,257
GREENWOOD TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,6
GREENWOOD TOWNSHIP,2024,AUDITOR GENERAL,ASP,ERIC K. ANTON,0
GREENWOOD TOWNSHIP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,1
GREENWOOD TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,36
GREENWOOD TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,257
GREENWOOD TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,2
GREENWOOD TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,3
GREENWOOD TOWNSHIP,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
GREENWOOD TOWNSHIP,2024,STATE TREASURER,Write-In,scattered,1
GREENWOOD TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 13TH CONGRESSIONAL DISTRICT,DEM,BETH FARNHAM,38
GREENWOOD TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 13TH CONGRESSIONAL DISTRICT,REP,JOHN JOYCE,263
GREENWOOD TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 13TH CONGRESSIONAL DISTRICT,Write-In,Write-In: Arya Kandemir,1
GREENWOOD TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,REP,PERRY A. STAMBAUGH,262
GREENWOOD TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Write-In: Hannah Smith Brubaker,1
GREENWOOD TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Write-In: scattered,3
GREENWOOD TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Write-In: John Hershey,4
GREENWOOD TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Write-In: Steve Watts,1
GREENWOOD TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Write-In: William Clinton,1
GREENWOOD TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Write-In: John Brofee,1
LACK TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS and WALZ,38
LACK TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,TRUMP and VANCE,259
LACK TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER and TER MAAT,3
LACK TOWNSHIP,2024,PRESIDENTIAL ELECTORS,GRN,STEIN and WARE,2
Lack Township,2024,United States Senator,DEM,"Robert P. Casey, Jr.",40
Lack Township,2024,United States Senator,REP,Dave McCormick,249
Lack Township,2024,United States Senator,LIB,John C. Thomas,2
Lack Township,2024,United States Senator,GRN,Leila Hazou,5
Lack Township,2024,United States Senator,CST,Marty Selker,2
Lack Township,2024,Attorney General,DEM,Eugene DePasquale,39
Lack Township,2024,Attorney General,REP,Dave Sunday,250
Lack Township,2024,Attorney General,LIB,Robert Cowburn,1
Lack Township,2024,Attorney General,GRN,Richard L. Weiss,2
Lack Township,2024,Attorney General,CST,Justin L. Magill,3
Lack Township,2024,Attorney General,FWD,Eric L. Settle,1
Lack Township,2024,Auditor General,DEM,Malcolm Kenyatta,32
Lack Township,2024,Auditor General,REP,Tim DeFoor,253
Lack Township,2024,Auditor General,LIB,Reece Smith,2
Lack Township,2024,Auditor General,ASP,Eric K. Anton,0
Lack Township,2024,Auditor General,CST,Bob Goodrich,4
Lack Township,2024,State Treasurer,DEM,Erin McClelland,28
Lack Township,2024,State Treasurer,REP,Stacy Garrity,257
Lack Township,2024,State Treasurer,LIB,Nickolas Ciesielski,2
Lack Township,2024,State Treasurer,CST,Troy Bowman,4
Lack Township,2024,State Treasurer,FWD,Chris Foster,3
Lack Township,2024,Representative in Congress 13th Congressional District,DEM,Beth Farnham,38
Lack Township,2024,Representative in Congress 13th Congressional District,REP,John Joyce,258
Lack Township,2024,Representative in the General Assembly 86th Legislative District,REP,Perry A. Stambaugh,278
LACK TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Jonathan Hershey,0
LACK TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,William Clinton,0
LACK TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Write-In,Logan S Dodson,0
LACK TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 86TH LEGISLATIVE DISTRICT,Not Assigned,Not Assigned,0
MIFFLIN BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS and WALZ,44
MIFFLIN BOROUGH,2024,PRESIDENTIAL ELECTORS,REP,TRUMP and VANCE,126
MIFFLIN BOROUGH,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER and TER MAAT,0
MIFFLIN BOROUGH,2024,PRESIDENTIAL ELECTORS,GRN,STEIN and WARE,1
MIFFLIN BOROUGH,2024,PRESIDENTIAL ELECTORS,Write-In,Mike Pence,0
MIFFLIN BOROUGH,2024,PRESIDENTIAL ELECTORS,Not Assigned,Not Assigned,0
MIFFLIN BOROUGH,2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",47
MIFFLIN BOROUGH,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,116
MIFFLIN BOROUGH,2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,6
MIFFLIN BOROUGH,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
MIFFLIN BOROUGH,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
MIFFLIN BOROUGH,2024,UNITED STATES SENATOR,Write-In,Janelle Stelson,0
MIFFLIN BOROUGH,2024,UNITED STATES SENATOR,Not Assigned,Not Assigned,0
MIFFLIN BOROUGH,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,43
MIFFLIN BOROUGH,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,119
MIFFLIN BOROUGH,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
MIFFLIN BOROUGH,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,2
