precinct,year,race,party,candidate,votes
BEAVER TOWNSHIP,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,47
BEAVER TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,251
BEAVER TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,0
BEAVER TOWNSHIP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
BEAVER TOWNSHIP,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
BEAVER TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,41
BEAVER TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,246
BEAVER TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
BEAVER TOWNSHIP,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
BEAVER TOWNSHIP,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
BEAVER TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,35
BEAVER TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,245
BEAVER TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,5
BEAVER TOWNSHIP,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,0
BEAVER TOWNSHIP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
BEAVER TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,34
BEAVER TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,249
BEAVER TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,4
BEAVER TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,1
BEAVER TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,DEM,ZACH WOMER,39
BEAVER TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,REP,GLENN GT THOMPSON,251
BEAVER TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,DEM,PATRICIA LAWTON,32
BEAVER TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,REP,LYNDA J SCHLEGEL CULVER,258
BEAVER TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,DEM,NICK JACOBSON,44
BEAVER TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,REP,DAVID H ROWE,250
BEAVERTOWN BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,93
BEAVERTOWN BOROUGH,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,448
BEAVERTOWN BOROUGH,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,3
BEAVERTOWN BOROUGH,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,1
BEAVERTOWN BOROUGH,2024,PRESIDENTIAL ELECTORS,Write-In Totals,Write-In,2
BEAVERTOWN BOROUGH,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,102
BEAVERTOWN BOROUGH,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,430
BEAVERTOWN BOROUGH,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,9
BEAVERTOWN BOROUGH,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
BEAVERTOWN BOROUGH,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
BEAVERTOWN BOROUGH,2024,UNITED STATES SENATOR,Write-In Totals,Write-In,1
BEAVERTOWN BOROUGH,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,92
BEAVERTOWN BOROUGH,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,431
BEAVERTOWN BOROUGH,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,8
BEAVERTOWN BOROUGH,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
BEAVERTOWN BOROUGH,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
BEAVERTOWN BOROUGH,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
BEAVERTOWN BOROUGH,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,81
BEAVERTOWN BOROUGH,2024,AUDITOR GENERAL,REP,TIM DEFOOR,447
BEAVERTOWN BOROUGH,2024,AUDITOR GENERAL,LIB,REECE SMITH,4
BEAVERTOWN BOROUGH,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
BEAVERTOWN BOROUGH,2024,AUDITOR GENERAL,CST,BOB GOODRICH,5
BEAVERTOWN BOROUGH,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,76
BEAVERTOWN BOROUGH,2024,STATE TREASURER,REP,STACY GARRITY,454
BEAVERTOWN BOROUGH,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,4
BEAVERTOWN BOROUGH,2024,STATE TREASURER,CST,TROY BOWMAN,3
BEAVERTOWN BOROUGH,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
BEAVERTOWN BOROUGH,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,DEM,ZACH WOMER,83
BEAVERTOWN BOROUGH,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,REP,GLENN GT THOMPSON,451
BEAVERTOWN BOROUGH,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,Write-In Totals,Write-In,1
BEAVERTOWN BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,DEM,PATRICIA LAWTON,73
BEAVERTOWN BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,REP,LYNDA J SCHLEGEL CULVER,466
BEAVERTOWN BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,Write-In Totals,Write-In,0
BEAVERTOWN BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,DEM,NICK JACOBSON,99
BEAVERTOWN BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,REP,DAVID H ROWE,446
BEAVERTOWN BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,Write-In Totals,Write-In,0
CENTER TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,148
CENTER TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,1066
CENTER TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,3
CENTER TOWNSHIP,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,1
CENTER TOWNSHIP,2024,PRESIDENTIAL ELECTORS,Write-In Totals,Write-In,3
CENTER TOWNSHIP,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,161
CENTER TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,1030
CENTER TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,6
CENTER TOWNSHIP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,5
CENTER TOWNSHIP,2024,UNITED STATES SENATOR,CST,MARTY SELKER,5
CENTER TOWNSHIP,2024,UNITED STATES SENATOR,Write-In Totals,Write-In,6
CENTER TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,158
CENTER TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,1023
CENTER TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,10
CENTER TOWNSHIP,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
CENTER TOWNSHIP,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,6
CENTER TOWNSHIP,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
CENTER TOWNSHIP,2024,ATTORNEY GENERAL,Write-In Totals,Write-In,10
CENTER TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,133
CENTER TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,1043
CENTER TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,13
CENTER TOWNSHIP,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
CENTER TOWNSHIP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,6
CENTER TOWNSHIP,2024,AUDITOR GENERAL,Write-In Totals,Write-In,15
CENTER TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,134
CENTER TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,1043
CENTER TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,11
CENTER TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,7
CENTER TOWNSHIP,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
CENTER TOWNSHIP,2024,STATE TREASURER,Write-In Totals,Write-In,12
CENTER TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,DEM,ZACH WOMER,145
CENTER TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,REP,GLENN GT THOMPSON,1053
CENTER TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,Write-In Totals,Write-In,15
CENTER TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,DEM,PATRICIA LAWTON,135
CENTER TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,REP,LYNDA J SCHLEGEL CULVER,1069
CENTER TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,Write-In Totals,Write-In,9
CENTER TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,DEM,NICK JACOBSON,142
CENTER TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,REP,DAVID H ROWE,1066
CENTER TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,Write-In Totals,Write-In,6
CHAPMAN TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,75
CHAPMAN TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,317
CHAPMAN TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,2
CHAPMAN TOWNSHIP,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
CHAPMAN TOWNSHIP,2024,PRESIDENTIAL ELECTORS,Write-In Totals,,1
CHAPMAN TOWNSHIP,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,80
CHAPMAN TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,306
CHAPMAN TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,3
CHAPMAN TOWNSHIP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
CHAPMAN TOWNSHIP,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
CHAPMAN TOWNSHIP,2024,UNITED STATES SENATOR,Write-In Totals,,0
CHAPMAN TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,72
CHAPMAN TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,307
CHAPMAN TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,5
CHAPMAN TOWNSHIP,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
CHAPMAN TOWNSHIP,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
CHAPMAN TOWNSHIP,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
CHAPMAN TOWNSHIP,2024,ATTORNEY GENERAL,Write-In Totals,,0
CHAPMAN TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,69
CHAPMAN TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,310
CHAPMAN TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,4
CHAPMAN TOWNSHIP,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
CHAPMAN TOWNSHIP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
CHAPMAN TOWNSHIP,2024,AUDITOR GENERAL,Write-In Totals,,0
CHAPMAN TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,69
CHAPMAN TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,309
CHAPMAN TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,5
CHAPMAN TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,4
CHAPMAN TOWNSHIP,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
CHAPMAN TOWNSHIP,2024,STATE TREASURER,Write-In Totals,,0
CHAPMAN TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,DEM,ZACH WOMER,67
CHAPMAN TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,REP,GLENN GT THOMPSON,319
CHAPMAN TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,Write-In Totals,,0
CHAPMAN TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,DEM,PATRICIA LAWTON,55
CHAPMAN TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,REP,LYNDA J SCHLEGEL CULVER,331
CHAPMAN TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,Write-In Totals,,1
CHAPMAN TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,DEM,NICK JACOBSON,68
CHAPMAN TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,REP,DAVID H ROWE,321
CHAPMAN TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,Write-In Totals,,0
FRANKLIN TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,175
FRANKLIN TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,1031
FRANKLIN TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,1
FRANKLIN TOWNSHIP,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,1
FRANKLIN TOWNSHIP,2024,PRESIDENTIAL ELECTORS,Write-In Totals,,1
FRANKLIN TOWNSHIP,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,167
FRANKLIN TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,1015
FRANKLIN TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,13
FRANKLIN TOWNSHIP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
FRANKLIN TOWNSHIP,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
FRANKLIN TOWNSHIP,2024,UNITED STATES SENATOR,Write-In Totals,,0
FRANKLIN TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,157
FRANKLIN TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,1007
FRANKLIN TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,13
FRANKLIN TOWNSHIP,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
FRANKLIN TOWNSHIP,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,8
FRANKLIN TOWNSHIP,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
FRANKLIN TOWNSHIP,2024,ATTORNEY GENERAL,Write-In Totals,,0
FRANKLIN TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,134
FRANKLIN TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,1011
FRANKLIN TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,14
FRANKLIN TOWNSHIP,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
FRANKLIN TOWNSHIP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,8
FRANKLIN TOWNSHIP,2024,AUDITOR GENERAL,Write-In Totals,,0
FRANKLIN TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,129
FRANKLIN TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,1036
FRANKLIN TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,10
FRANKLIN TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,9
FRANKLIN TOWNSHIP,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
FRANKLIN TOWNSHIP,2024,STATE TREASURER,Write-In Totals,,0
FRANKLIN TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,DEM,ZACH WOMER,161
FRANKLIN TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,REP,GLENN GT THOMPSON,1022
FRANKLIN TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,Write-In Totals,,1
FRANKLIN TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,DEM,PATRICIA LAWTON,117
FRANKLIN TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,REP,LYNDA J SCHLEGEL CULVER,1072
FRANKLIN TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,Write-In Totals,,1
FRANKLIN TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,DEM,NICK JACOBSON,146
FRANKLIN TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,REP,DAVID H ROWE,1053
FRANKLIN TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,Write-In Totals,,1
Freeburg Borough,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,82
Freeburg Borough,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,218
Freeburg Borough,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,5
Freeburg Borough,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
Freeburg Borough,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,89
Freeburg Borough,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,199
Freeburg Borough,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,6
Freeburg Borough,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
Freeburg Borough,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
Freeburg Borough,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,79
Freeburg Borough,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,204
Freeburg Borough,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,5
Freeburg Borough,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
Freeburg Borough,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
Freeburg Borough,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
Freeburg Borough,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,75
Freeburg Borough,2024,AUDITOR GENERAL,REP,TIM DEFOOR,212
Freeburg Borough,2024,AUDITOR GENERAL,LIB,REECE SMITH,3
Freeburg Borough,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
Freeburg Borough,2024,AUDITOR GENERAL,CST,BOB GOODRICH,2
Freeburg Borough,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,75
Freeburg Borough,2024,STATE TREASURER,REP,STACY GARRITY,211
Freeburg Borough,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,2
Freeburg Borough,2024,STATE TREASURER,CST,TROY BOWMAN,3
Freeburg Borough,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
Freeburg Borough,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,DEM,ZACH WOMER,78
Freeburg Borough,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,REP,GLENN GT THOMPSON,217
Freeburg Borough,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,DEM,PATRICIA LAWTON,68
Freeburg Borough,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,REP,LYNDA J SCHLEGEL CULVER,224
Freeburg Borough,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,Write-In,Write-In Totals,1
Freeburg Borough,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,DEM,NICK JACOBSON,97
Freeburg Borough,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,REP,DAVID H ROWE,203
Jackson Township,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,188
Jackson Township,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,600
Jackson Township,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,4
Jackson Township,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,2
Jackson Township,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,4
Jackson Township,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,194
Jackson Township,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,580
Jackson Township,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,8
Jackson Township,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,5
Jackson Township,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
Jackson Township,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,1
Jackson Township,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,167
Jackson Township,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,593
Jackson Township,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,8
Jackson Township,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
Jackson Township,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,5
Jackson Township,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
Jackson Township,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,155
Jackson Township,2024,AUDITOR GENERAL,REP,TIM DEFOOR,599
Jackson Township,2024,AUDITOR GENERAL,LIB,REECE SMITH,11
Jackson Township,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,4
Jackson Township,2024,AUDITOR GENERAL,CST,BOB GOODRICH,9
Jackson Township,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,161
Jackson Township,2024,STATE TREASURER,REP,STACY GARRITY,606
Jackson Township,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,9
Jackson Township,2024,STATE TREASURER,CST,TROY BOWMAN,3
Jackson Township,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
Jackson Township,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,DEM,ZACH WOMER,178
Jackson Township,2024,REPRESENTATIVE IN CONGRESS 15TH DISTRICT,REP,GLENN GT THOMPSON,604
Jackson Township,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,DEM,PATRICIA LAWTON,152
Jackson Township,2024,SENATOR IN THE GENERAL ASSEMBLY 27TH DISTRICT,REP,LYNDA J SCHLEGEL CULVER,629
Jackson Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,DEM,NICK JACOBSON,164
Jackson Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,REP,DAVID H ROWE,616
Jackson Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 85TH DISTRICT,Write-In,Write-In Totals,2
MCCLURE BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,76
