precinct,year,race,party,candidate,votes
ABBOTT TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,GLENN GT THOMPSON,139
ABBOTT TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,WILLIAM MCGILL,27
ABBOTT TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,CRIS DUSH,138
ABBOTT TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,DEM,RAJEEV PRADHAN,20
ABBOTT TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,REP,MARTIN T CAUSER,145
ALLEGANY TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,34
ALLEGANY TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,212
ALLEGANY TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,1
ALLEGANY TOWNSHIP,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
ALLEGANY TOWNSHIP,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,37
ALLEGANY TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,203
ALLEGANY TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,2
ALLEGANY TOWNSHIP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
ALLEGANY TOWNSHIP,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
ALLEGANY TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,31
ALLEGANY TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,204
ALLEGANY TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
ALLEGANY TOWNSHIP,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
ALLEGANY TOWNSHIP,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
ALLEGANY TOWNSHIP,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
ALLEGANY TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,31
ALLEGANY TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,202
ALLEGANY TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,3
ALLEGANY TOWNSHIP,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,0
ALLEGANY TOWNSHIP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
ALLEGANY TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,30
ALLEGANY TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,206
ALLEGANY TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,2
ALLEGANY TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,3
ALLEGANY TOWNSHIP,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
ALLEGANY TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,DEM,ZACH WOMER,23
ALLEGANY TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,GLENN GT THOMPSON,220
ALLEGANY TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,WILLIAM MCGILL,30
ALLEGANY TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,CRIS DUSH,210
ALLEGANY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,DEM,RAJEEV PRADHAN,20
ALLEGANY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,REP,MARTIN T CAUSER,222
"Austin Borough, Potter County, Pennsylvania",2024,Presidential Electors,DEM,Harris/Walz,70
"Austin Borough, Potter County, Pennsylvania",2024,Presidential Electors,REP,Trump/Vance,189
"Austin Borough, Potter County, Pennsylvania",2024,Presidential Electors,LIB,Oliver/Ter Maat,1
"Austin Borough, Potter County, Pennsylvania",2024,Presidential Electors,GRN,Stein/Ware,3
"Austin Borough, Potter County, Pennsylvania",2024,United States Senator,DEM,Robert P Casey Jr,72
"Austin Borough, Potter County, Pennsylvania",2024,United States Senator,REP,Dave McCormick,176
"Austin Borough, Potter County, Pennsylvania",2024,United States Senator,LIB,John C Thomas,5
"Austin Borough, Potter County, Pennsylvania",2024,United States Senator,GRN,Leila Hazou,3
"Austin Borough, Potter County, Pennsylvania",2024,United States Senator,CST,Marty Selker,2
"Austin Borough, Potter County, Pennsylvania",2024,United States Senator,Write-In,Kid Rock,1
"Austin Borough, Potter County, Pennsylvania",2024,Attorney General,DEM,Eugene DePasquale,65
"Austin Borough, Potter County, Pennsylvania",2024,Attorney General,REP,Dave Sunday,180
"Austin Borough, Potter County, Pennsylvania",2024,Attorney General,LIB,Robert Cowburn,6
"Austin Borough, Potter County, Pennsylvania",2024,Attorney General,GRN,Richard L Weiss,1
"Austin Borough, Potter County, Pennsylvania",2024,Attorney General,CST,Justin L Magill,1
"Austin Borough, Potter County, Pennsylvania",2024,Attorney General,Write-In,Kid Rock,1
"Austin Borough, Potter County, Pennsylvania",2024,Auditor General,DEM,Malcolm Kenyatta,63
"Austin Borough, Potter County, Pennsylvania",2024,Auditor General,REP,Tim DeFoor,179
"Austin Borough, Potter County, Pennsylvania",2024,Auditor General,LIB,Reece Smith,6
"Austin Borough, Potter County, Pennsylvania",2024,Auditor General,ASP,Eric K Anton,1
"Austin Borough, Potter County, Pennsylvania",2024,Auditor General,CST,Bob Goodrich,3
"Austin Borough, Potter County, Pennsylvania",2024,Auditor General,Write-In,Kid Rock,1
"Austin Borough, Potter County, Pennsylvania",2024,State Treasurer,DEM,Erin McClelland,63
"Austin Borough, Potter County, Pennsylvania",2024,State Treasurer,REP,Stacy Garrity,184
"Austin Borough, Potter County, Pennsylvania",2024,State Treasurer,LIB,Nickolas Ciesielski,4
"Austin Borough, Potter County, Pennsylvania",2024,State Treasurer,CST,Troy Bowman,1
"Austin Borough, Potter County, Pennsylvania",2024,State Treasurer,FWD,Chris Foster,0
"Austin Borough, Potter County, Pennsylvania",2024,State Treasurer,Write-In,Kid Rock,1
Austin Borough,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,DEM,Zach Womer,60
Austin Borough,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,Glenn GT Thompson,193
Austin Borough,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,Write-In,Kid Rock,1
Austin Borough,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,William McGill,65
Austin Borough,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,Cris Dush,188
Austin Borough,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,Write-In,Kid Rock,1
Austin Borough,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,DEM,Rajeev Pradhan,47
Austin Borough,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,REP,Martin T Causer,210
Austin Borough,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,Write-In,Kid Rock,1
Bingham Township,2024,PRESIDENTIAL ELECTORS,DEM,Harris/Walz,29
Bingham Township,2024,PRESIDENTIAL ELECTORS,REP,Trump/Vance,225
Bingham Township,2024,PRESIDENTIAL ELECTORS,LIB,Oliver/Ter Maat,1
Bingham Township,2024,PRESIDENTIAL ELECTORS,Write-In,Lonnie Edwards,1
Bingham Township,2024,UNITED STATES SENATOR,DEM,Robert P Casey Jr,31
Bingham Township,2024,UNITED STATES SENATOR,REP,Dave McCormick,220
Bingham Township,2024,UNITED STATES SENATOR,LIB,John C Thomas,2
Bingham Township,2024,UNITED STATES SENATOR,CST,Marty Selker,1
BINGHAM TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,29
BINGHAM TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,222
BINGHAM TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,4
BINGHAM TOWNSHIP,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
BINGHAM TOWNSHIP,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,0
BINGHAM TOWNSHIP,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
BINGHAM TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,29
BINGHAM TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,222
BINGHAM TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,2
BINGHAM TOWNSHIP,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
BINGHAM TOWNSHIP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,1
BINGHAM TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,29
BINGHAM TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,224
BINGHAM TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,1
BINGHAM TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,1
BINGHAM TOWNSHIP,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
BINGHAM TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,DEM,ZACH WOMER,25
BINGHAM TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,GLENN GT THOMPSON,229
BINGHAM TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,WILLIAM MCGILL,27
BINGHAM TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,CRIS DUSH,227
BINGHAM TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,DEM,RAJEEV PRADHAN,26
BINGHAM TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,REP,MARTIN T CAUSER,230
CLARA TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,20
CLARA TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,99
CLARA TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
CLARA TOWNSHIP,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
CLARA TOWNSHIP,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,20
CLARA TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,98
CLARA TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,1
CLARA TOWNSHIP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
CLARA TOWNSHIP,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
CLARA TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,18
CLARA TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,91
CLARA TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,1
CLARA TOWNSHIP,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
CLARA TOWNSHIP,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
CLARA TOWNSHIP,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
CLARA TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,18
CLARA TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,95
CLARA TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,1
CLARA TOWNSHIP,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
CLARA TOWNSHIP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,0
CLARA TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,17
CLARA TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,98
CLARA TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,1
CLARA TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,0
CLARA TOWNSHIP,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
CLARA TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,DEM,ZACH WOMER,19
CLARA TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,GLENN GT THOMPSON,100
CLARA TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,WILLIAM MCGILL,18
CLARA TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,CRIS DUSH,98
CLARA TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,DEM,RAJEEV PRADHAN,19
CLARA TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,REP,MARTIN T CAUSER,99
COUDERSPORT BOROUGH WARD 1,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,157
COUDERSPORT BOROUGH WARD 1,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,370
COUDERSPORT BOROUGH WARD 1,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,6
COUDERSPORT BOROUGH WARD 1,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,1
COUDERSPORT BOROUGH WARD 1,2024,PRESIDENTIAL ELECTORS,Write-In,Dennis Goodenough,1
COUDERSPORT BOROUGH WARD 1,2024,PRESIDENTIAL ELECTORS,Write-In,SCATTERED,1
COUDERSPORT BOROUGH WARD 1,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,153
COUDERSPORT BOROUGH WARD 1,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,364
COUDERSPORT BOROUGH WARD 1,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,12
COUDERSPORT BOROUGH WARD 1,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
COUDERSPORT BOROUGH WARD 1,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
COUDERSPORT BOROUGH WARD 1,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,130
COUDERSPORT BOROUGH WARD 1,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,363
COUDERSPORT BOROUGH WARD 1,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,16
COUDERSPORT BOROUGH WARD 1,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
COUDERSPORT BOROUGH WARD 1,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
COUDERSPORT BOROUGH WARD 1,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
COUDERSPORT BOROUGH WARD 1,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,130
COUDERSPORT BOROUGH WARD 1,2024,AUDITOR GENERAL,REP,TIM DEFOOR,372
COUDERSPORT BOROUGH WARD 1,2024,AUDITOR GENERAL,LIB,REECE SMITH,7
COUDERSPORT BOROUGH WARD 1,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
COUDERSPORT BOROUGH WARD 1,2024,AUDITOR GENERAL,CST,BOB GOODRICH,9
COUDERSPORT BOROUGH WARD 1,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,135
COUDERSPORT BOROUGH WARD 1,2024,STATE TREASURER,REP,STACY GARRITY,374
COUDERSPORT BOROUGH WARD 1,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,7
COUDERSPORT BOROUGH WARD 1,2024,STATE TREASURER,CST,TROY BOWMAN,5
COUDERSPORT BOROUGH WARD 1,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
COUDERSPORT BOROUGH WARD 1,2024,STATE TREASURER,Write-In,Kyle William Wenzel,1
COUDERSPORT BOROUGH WARD 1,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,DEM,ZACH WOMER,137
COUDERSPORT BOROUGH WARD 1,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,GLENN GT THOMPSON,391
COUDERSPORT BOROUGH WARD 1,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,WILLIAM MCGILL,146
COUDERSPORT BOROUGH WARD 1,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,CRIS DUSH,375
COUDERSPORT BOROUGH WARD 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,DEM,RAJEEV PRADHAN,110
COUDERSPORT BOROUGH WARD 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,REP,MARTIN T CAUSER,417
COUDERSPORT BOROUGH WARD 2,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,195
COUDERSPORT BOROUGH WARD 2,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,446
COUDERSPORT BOROUGH WARD 2,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,9
COUDERSPORT BOROUGH WARD 2,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,2
COUDERSPORT BOROUGH WARD 2,2024,PRESIDENTIAL ELECTORS,Write-In,SCATTERED,1
COUDERSPORT BOROUGH WARD 2,2024,PRESIDENTIAL ELECTORS,Write-In,Nikki Haley,1
COUDERSPORT BOROUGH WARD 2,2024,PRESIDENTIAL ELECTORS,Write-In,Robert Kennedy Jr,1
COUDERSPORT BOROUGH WARD 2,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,190
COUDERSPORT BOROUGH WARD 2,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,434
COUDERSPORT BOROUGH WARD 2,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,13
COUDERSPORT BOROUGH WARD 2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,8
COUDERSPORT BOROUGH WARD 2,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
COUDERSPORT BOROUGH WARD 2,2024,UNITED STATES SENATOR,Write-In,Mark Ahearn,1
COUDERSPORT BOROUGH WARD 2,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,183
COUDERSPORT BOROUGH WARD 2,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,427
COUDERSPORT BOROUGH WARD 2,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,14
COUDERSPORT BOROUGH WARD 2,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
COUDERSPORT BOROUGH WARD 2,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,8
COUDERSPORT BOROUGH WARD 2,2024,ATTORNEY GENERAL,Write-In,Mark Ahearn,1
COUDERSPORT BOROUGH WARD 2,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,180
COUDERSPORT BOROUGH WARD 2,2024,AUDITOR GENERAL,REP,TIM DEFOOR,432
COUDERSPORT BOROUGH WARD 2,2024,AUDITOR GENERAL,LIB,REECE SMITH,16
COUDERSPORT BOROUGH WARD 2,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
COUDERSPORT BOROUGH WARD 2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,7
COUDERSPORT BOROUGH WARD 2,2024,AUDITOR GENERAL,Write-In,Mark Ahearn,1
COUDERSPORT BOROUGH WARD 2,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,175
COUDERSPORT BOROUGH WARD 2,2024,STATE TREASURER,REP,STACY GARRITY,439
COUDERSPORT BOROUGH WARD 2,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,10
COUDERSPORT BOROUGH WARD 2,2024,STATE TREASURER,CST,TROY BOWMAN,8
COUDERSPORT BOROUGH WARD 2,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
COUDERSPORT BOROUGH WARD 2,2024,STATE TREASURER,Write-In,Kyle William Wenzel,1
Coudersport Borough Ward 2,2024,Representative in Congress 15th Congressional District,DEM,Zach Womer,172
Coudersport Borough Ward 2,2024,Representative in Congress 15th Congressional District,REP,Glenn GT Thompson,466
Coudersport Borough Ward 2,2024,Senator in the General Assembly 25th Senatorial District,DEM,William McGill,186
Coudersport Borough Ward 2,2024,Senator in the General Assembly 25th Senatorial District,REP,Cris Dush,453
Coudersport Borough Ward 2,2024,Representative in the General Assembly 67th Legislative District,DEM,Rajeev Pradhan,152
Coudersport Borough Ward 2,2024,Representative in the General Assembly 67th Legislative District,REP,Martin T Causer,490
Eulalia Township,2024,Presidential Electors,DEM,Harris / Walz,70
Eulalia Township,2024,Presidential Electors,REP,Trump / Vance,428
Eulalia Township,2024,Presidential Electors,LIB,Oliver / Ter Maat,4
Eulalia Township,2024,Presidential Electors,GRN,Stein / Ware,0
Eulalia Township,2024,United States Senator,DEM,Robert P Casey Jr,72
Eulalia Township,2024,United States Senator,REP,Dave McCormick,426
Eulalia Township,2024,United States Senator,LIB,John C Thomas,4
Eulalia Township,2024,United States Senator,GRN,Leila Hazou,3
Eulalia Township,2024,United States Senator,CST,Marty Selker,1
EULALIA TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,70
EULALIA TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,416
EULALIA TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,7
EULALIA TOWNSHIP,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
EULALIA TOWNSHIP,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,5
EULALIA TOWNSHIP,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
EULALIA TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,64
EULALIA TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,421
EULALIA TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,3
EULALIA TOWNSHIP,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,0
EULALIA TOWNSHIP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,8
EULALIA TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,61
EULALIA TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,428
EULALIA TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,4
EULALIA TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,8
EULALIA TOWNSHIP,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
EULALIA TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,DEM,ZACH WOMER,60
EULALIA TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL DISTRICT,REP,GLENN GT THOMPSON,447
EULALIA TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,DEM,WILLIAM MCGILL,64
EULALIA TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,REP,CRIS DUSH,439
EULALIA TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,Write-In,Luke Watson,1
EULALIA TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY 25TH SENATORIAL DISTRICT,Not Assigned,Not Assigned,1
EULALIA TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,DEM,RAJEEV PRADHAN,50
EULALIA TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,REP,MARTIN T CAUSER,457
EULALIA TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 67TH LEGISLATIVE DISTRICT,Write-In,SCATTERED,1
Galeton Borough Ward 1,2024,Presidential Electors,DEM,Harris / Walz,68
Galeton Borough Ward 1,2024,Presidential Electors,REP,Trump / Vance,176
